vocab,lux,ycba,yuag
http://vocab.getty.edu/ulan/500014026##quaPerson,https://lux.collections.yale.edu/data/person/fe1313c4-01d1-4d80-98dd-10e3ed5f81d7,https://ycba-lux.s3.amazonaws.com/v3/person/d7/d7bb5592-d15e-4849-a734-a265d972f322.json##quaPerson,
http://vocab.getty.edu/ulan/500033143##quaPerson,https://lux.collections.yale.edu/data/person/16c8465b-98a7-461d-bf6e-febe0b06e2f9,,https://media.art.yale.edu/content/lux/agt/25406.json##quaPerson
http://vocab.getty.edu/ulan/500000658##quaPerson,https://lux.collections.yale.edu/data/person/aa67c9fb-7e59-4997-a835-1d86e19404e1,https://ycba-lux.s3.amazonaws.com/v3/person/dc/dc1c948d-5012-4566-b6a8-d07be5042d54.json##quaPerson,
http://vocab.getty.edu/ulan/500029369##quaPerson,https://lux.collections.yale.edu/data/person/b470af12-e0bf-4c8c-a44b-c65211b7a9f1,https://ycba-lux.s3.amazonaws.com/v3/person/e7/e7e2c1a3-ff11-4e5f-aa67-c43de356965f.json##quaPerson,
http://vocab.getty.edu/ulan/500031736##quaPerson,https://lux.collections.yale.edu/data/person/f6958f23-735c-4c8f-8494-6083a5bc7c15,https://ycba-lux.s3.amazonaws.com/v3/person/e9/e96fb1d2-9c58-485c-b27d-9ac1b049b7d1.json##quaPerson,https://media.art.yale.edu/content/lux/agt/52951.json##quaPerson
http://vocab.getty.edu/ulan/500436069##quaPerson,https://lux.collections.yale.edu/data/person/1a24b346-b22b-4378-89cc-505e1a68b4a5,https://ycba-lux.s3.amazonaws.com/v3/person/c1/c142f3dd-f68c-4523-a414-50309106f010.json##quaPerson,
http://vocab.getty.edu/ulan/500005231##quaPerson,https://lux.collections.yale.edu/data/person/cea5f38f-fa7b-4715-9263-7c66cfff69b1,https://ycba-lux.s3.amazonaws.com/v3/person/bd/bdb9a5d4-29f8-4005-856f-df0f8a6a0768.json##quaPerson,
http://vocab.getty.edu/ulan/500000098##quaPerson,https://lux.collections.yale.edu/data/person/22249a5b-fea2-4b14-aaf5-b3a319a9c690,https://ycba-lux.s3.amazonaws.com/v3/person/bc/bcda7765-ccdd-41e0-97a2-efac0263bf07.json##quaPerson,
http://vocab.getty.edu/ulan/500257111##quaPerson,https://lux.collections.yale.edu/data/person/f65f7eb4-4047-46fe-912a-fd415470dd32,https://ycba-lux.s3.amazonaws.com/v3/person/f3/f326241c-e572-44be-ac0c-809a11ee49f4.json##quaPerson,
http://vocab.getty.edu/ulan/500019662##quaPerson,https://lux.collections.yale.edu/data/person/93ec1fae-8d65-4989-9c28-3c5b25cb3c53,,https://media.art.yale.edu/content/lux/agt/19895.json##quaPerson
http://vocab.getty.edu/ulan/500115794##quaPerson,https://lux.collections.yale.edu/data/person/fc4209be-66d3-45b7-b2e9-742c7b8468b7,https://ycba-lux.s3.amazonaws.com/v3/person/f3/f3e8fb7b-78cc-4dcf-a098-ecf07827e2b6.json##quaPerson,
http://vocab.getty.edu/ulan/500126172##quaPerson,https://lux.collections.yale.edu/data/person/76ed0a9a-a44a-4134-9f0a-faebc83c0221,https://ycba-lux.s3.amazonaws.com/v3/person/d9/d9b91ae0-c3c9-4034-b137-05dfe66370fd.json##quaPerson,https://media.art.yale.edu/content/lux/agt/16184.json##quaPerson
http://vocab.getty.edu/ulan/500004387##quaPerson,https://lux.collections.yale.edu/data/person/0c97ca2d-2607-449e-836f-8e7842674b25,https://ycba-lux.s3.amazonaws.com/v3/person/7f/7f406baf-f177-457f-9160-f86150a1df25.json##quaPerson,
http://vocab.getty.edu/ulan/500020558##quaPerson,https://lux.collections.yale.edu/data/person/e0197eab-207c-4940-b933-daf8e6c30800,https://ycba-lux.s3.amazonaws.com/v3/person/d8/d8ea94e8-1d2f-440b-8a6a-9468c4b571e3.json##quaPerson,
http://vocab.getty.edu/ulan/500024321##quaPerson,https://lux.collections.yale.edu/data/person/fde24598-bbae-4773-b336-c16864d55aaa,https://ycba-lux.s3.amazonaws.com/v3/person/d6/d688c5e4-75eb-4ddb-aa85-dde89308c15c.json##quaPerson,
http://vocab.getty.edu/ulan/500018534##quaPerson,https://lux.collections.yale.edu/data/person/6831d6f5-8efb-4d81-a2b2-b7031331c7fc,https://ycba-lux.s3.amazonaws.com/v3/person/f0/f033ebc6-8157-4d31-bb43-feea0c628e89.json##quaPerson,https://media.art.yale.edu/content/lux/agt/4033.json##quaPerson
http://vocab.getty.edu/ulan/500014029##quaPerson,https://lux.collections.yale.edu/data/person/b0b9e928-0a4e-423a-a02c-8ed8e2ae5b67,https://ycba-lux.s3.amazonaws.com/v3/person/ed/ed40e5bd-9f6a-4984-8909-9d027cfd611b.json##quaPerson,
http://vocab.getty.edu/ulan/500042040##quaPerson,https://lux.collections.yale.edu/data/person/496edf39-c334-4d8d-a39a-6fafeabc2417,https://ycba-lux.s3.amazonaws.com/v3/person/f3/f318c3c3-eaa1-4e75-bd5e-c04baf7d3168.json##quaPerson,
http://vocab.getty.edu/ulan/500010248##quaPerson,https://lux.collections.yale.edu/data/person/8ed922ca-407e-4e69-954b-7775bd262e48,https://ycba-lux.s3.amazonaws.com/v3/person/ec/ec5ed00e-6583-4c41-b87d-e4be0df54ed8.json##quaPerson,
http://vocab.getty.edu/ulan/500326006##quaPerson,https://lux.collections.yale.edu/data/person/185d7f05-bbc7-4557-a104-66db117592c1,https://ycba-lux.s3.amazonaws.com/v3/person/ee/ee262e86-f89f-4d4e-b9a2-e3679f500dd7.json##quaPerson,
http://vocab.getty.edu/ulan/500022196##quaPerson,https://lux.collections.yale.edu/data/person/76e4b9b8-146a-4b10-9d49-b4941e4ad2a3,https://ycba-lux.s3.amazonaws.com/v3/person/f4/f4042379-9086-421a-9f5e-05e687586164.json##quaPerson,
http://vocab.getty.edu/ulan/500020673##quaPerson,https://lux.collections.yale.edu/data/person/436de8df-fee1-44d2-a07d-8621e4a6c09b,https://ycba-lux.s3.amazonaws.com/v3/person/f9/f93a452d-8c52-4940-add3-9b7a59c9291c.json##quaPerson,
http://vocab.getty.edu/ulan/500120494##quaPerson,https://lux.collections.yale.edu/data/person/a5805179-5276-47f3-9b0b-75da80df20ab,,https://media.art.yale.edu/content/lux/agt/2214.json##quaPerson
http://vocab.getty.edu/ulan/500009167##quaPerson,https://lux.collections.yale.edu/data/person/9eaff8d1-1659-4514-b566-e6babb448447,https://ycba-lux.s3.amazonaws.com/v3/person/d2/d207381b-8b51-4907-a903-33439bfa06cd.json##quaPerson,https://media.art.yale.edu/content/lux/agt/19762.json##quaPerson
http://vocab.getty.edu/ulan/500058949##quaPerson,https://lux.collections.yale.edu/data/person/740fface-23fc-4e8b-b5c3-7b71db04f93f,https://ycba-lux.s3.amazonaws.com/v3/person/d3/d3d48fcf-a2c4-4c9e-a1fe-555cd1dc3c9e.json##quaPerson,https://media.art.yale.edu/content/lux/agt/21098.json##quaPerson
http://vocab.getty.edu/ulan/500018133##quaPerson,https://lux.collections.yale.edu/data/person/eea12c28-f095-40d5-9abd-735bab330ce4,https://ycba-lux.s3.amazonaws.com/v3/person/d4/d4b5fa79-2b0e-42e0-888c-23d215bd05e7.json##quaPerson,
http://vocab.getty.edu/ulan/500023694##quaPerson,https://lux.collections.yale.edu/data/person/71e0421a-d37b-47bb-b1a2-52aa616cbcb6,https://ycba-lux.s3.amazonaws.com/v3/person/f1/f1422b6e-79ce-4483-a96f-6e8fa90b6c75.json##quaPerson,
http://vocab.getty.edu/ulan/500010963##quaPerson,https://lux.collections.yale.edu/data/person/b3e43a1c-1183-4234-a165-d07602f46c6f,https://ycba-lux.s3.amazonaws.com/v3/person/f0/f02f81d4-9397-4c4f-a474-a37fd703104b.json##quaPerson,https://media.art.yale.edu/content/lux/agt/7024.json##quaPerson
http://vocab.getty.edu/ulan/500006378##quaPerson,https://lux.collections.yale.edu/data/person/cba732e3-b252-48bd-bc1b-06d3aa3a6b21,https://ycba-lux.s3.amazonaws.com/v3/person/ef/ef46e5ef-d484-4d3a-b3f2-ed134da66cf4.json##quaPerson,https://media.art.yale.edu/content/lux/agt/41276.json##quaPerson
http://vocab.getty.edu/ulan/500372690##quaPerson,https://lux.collections.yale.edu/data/person/b58dfb68-11fc-4dc6-9df9-3c50a7ab8cea,https://ycba-lux.s3.amazonaws.com/v3/person/cf/cfa00d5e-7970-4f33-a5ab-430530c6e475.json##quaPerson,
http://vocab.getty.edu/ulan/500017774##quaPerson,https://lux.collections.yale.edu/data/person/a01fcb69-1c81-428e-92c0-e64bc3499620,https://ycba-lux.s3.amazonaws.com/v3/person/cc/cc3ae84e-7a47-4460-88a9-e4009c2d89bb.json##quaPerson,
http://vocab.getty.edu/ulan/500023327##quaPerson,https://lux.collections.yale.edu/data/person/8dcf00c8-89a6-4042-822f-016a67775928,https://ycba-lux.s3.amazonaws.com/v3/person/d3/d399bde1-0675-4c47-bf5d-85da37d867fc.json##quaPerson,https://media.art.yale.edu/content/lux/agt/701.json##quaPerson
http://vocab.getty.edu/ulan/500007342##quaPerson,https://lux.collections.yale.edu/data/person/c80a6e25-4692-45d1-8dc1-801a40f8c491,https://ycba-lux.s3.amazonaws.com/v3/person/d2/d2a4975c-603b-41f1-a3b6-53c8b447689f.json##quaPerson,https://media.art.yale.edu/content/lux/agt/1904.json##quaPerson
http://vocab.getty.edu/ulan/500051153##quaPerson,https://lux.collections.yale.edu/data/person/8b78ed98-9885-4a4b-a689-6d47181caf43,,https://media.art.yale.edu/content/lux/agt/3503.json##quaPerson
http://vocab.getty.edu/ulan/500026618##quaPerson,https://lux.collections.yale.edu/data/person/dcf854ec-0f58-4c37-88be-785f7b7d1857,https://ycba-lux.s3.amazonaws.com/v3/person/ca/caf714e3-d5d3-4b9f-a8c7-08f54306c0a2.json##quaPerson,https://media.art.yale.edu/content/lux/agt/6732.json##quaPerson
http://vocab.getty.edu/ulan/500027515##quaPerson,https://lux.collections.yale.edu/data/person/7d7bc4f7-c0ca-44c3-994c-9f60f377e92d,https://ycba-lux.s3.amazonaws.com/v3/person/e2/e28c6635-75b7-485b-ad75-cd8d6032ddf9.json##quaPerson,
http://vocab.getty.edu/ulan/500007138##quaPerson,https://lux.collections.yale.edu/data/person/3165ec11-0872-438b-847c-3df5c5872900,https://ycba-lux.s3.amazonaws.com/v3/person/e1/e191466e-5e4b-4d08-a575-65f222174250.json##quaPerson,
http://vocab.getty.edu/ulan/500014115##quaPerson,https://lux.collections.yale.edu/data/person/58f14bca-11e5-49b6-86e0-836adcd11220,,https://media.art.yale.edu/content/lux/agt/187.json##quaPerson
http://vocab.getty.edu/ulan/500012808##quaPerson,https://lux.collections.yale.edu/data/person/a4a32675-b4b1-4080-8d3b-5d7185634c00,https://ycba-lux.s3.amazonaws.com/v3/person/f4/f4771ef3-0e2b-4ff6-8d53-14f815b20bca.json##quaPerson,
http://vocab.getty.edu/ulan/500012273##quaPerson,https://lux.collections.yale.edu/data/person/9a026eae-cc87-4dfa-97a8-0651d6b41079,https://ycba-lux.s3.amazonaws.com/v3/person/e1/e1122fd6-d5b5-445f-876a-08dc11478d21.json##quaPerson,https://media.art.yale.edu/content/lux/agt/2497.json##quaPerson
http://vocab.getty.edu/ulan/500012640##quaPerson,https://lux.collections.yale.edu/data/person/1256e565-0104-42ee-b3e5-8eea647f3620,https://ycba-lux.s3.amazonaws.com/v3/person/e4/e49008a0-4251-4c44-96e7-5d145062ad3b.json##quaPerson,
http://vocab.getty.edu/ulan/500310345##quaGroup,https://lux.collections.yale.edu/data/group/5b366e5b-e861-4df5-b041-2610376d6f93,,https://media.art.yale.edu/content/lux/agt/57447.json##quaGroup
http://vocab.getty.edu/ulan/500045325##quaPerson,https://lux.collections.yale.edu/data/person/43f4cdfa-2a2e-49a0-92a7-cbb45cd9568a,https://ycba-lux.s3.amazonaws.com/v3/person/e3/e326db3e-0846-474e-bd28-4d9a8abfc3a6.json##quaPerson,
http://vocab.getty.edu/ulan/500014637##quaPerson,https://lux.collections.yale.edu/data/person/a0cbade3-ccb9-4156-80a0-8798c2829aed,https://ycba-lux.s3.amazonaws.com/v3/person/dd/dd773a18-d6aa-4c1e-a369-c7b96872e5b8.json##quaPerson,https://media.art.yale.edu/content/lux/agt/24047.json##quaPerson
http://vocab.getty.edu/ulan/500124282##quaPerson,https://lux.collections.yale.edu/data/person/53d6d117-7c31-48d3-88b6-becdb0e297d4,https://ycba-lux.s3.amazonaws.com/v3/person/e7/e7faf697-863e-4dd5-b314-fe841798edfb.json##quaPerson,https://media.art.yale.edu/content/lux/agt/3736.json##quaPerson
http://vocab.getty.edu/ulan/500054620##quaPerson,https://lux.collections.yale.edu/data/person/ea9ed78c-5965-4551-a468-aac1b435f502,https://ycba-lux.s3.amazonaws.com/v3/person/ee/ee55e201-b11f-4024-af6d-896d8dba4067.json##quaPerson,
http://vocab.getty.edu/ulan/500122383##quaPerson,https://lux.collections.yale.edu/data/person/999000f1-e0cd-4ba4-acfb-abd731a50b21,,https://media.art.yale.edu/content/lux/agt/38238.json##quaPerson
http://vocab.getty.edu/ulan/500009628##quaPerson,https://lux.collections.yale.edu/data/person/d4e6b193-1902-4274-9991-63b7a227b378,https://ycba-lux.s3.amazonaws.com/v3/person/f0/f082a342-551e-4ca0-a7f1-1548bc7164c8.json##quaPerson,
http://vocab.getty.edu/ulan/500013401##quaPerson,https://lux.collections.yale.edu/data/person/3401e8c8-d978-4b61-a189-1ade37b4d5b7,https://ycba-lux.s3.amazonaws.com/v3/person/f3/f33b5679-56ee-46b3-b595-d8231ce84588.json##quaPerson,https://media.art.yale.edu/content/lux/agt/10048.json##quaPerson
http://vocab.getty.edu/ulan/500022719##quaPerson,https://lux.collections.yale.edu/data/person/522d6f88-0c06-4a86-8964-d23b2854bfb5,https://ycba-lux.s3.amazonaws.com/v3/person/ed/ed432801-aa48-420b-8355-eb5abe31cbd7.json##quaPerson,https://media.art.yale.edu/content/lux/agt/5862.json##quaPerson
http://vocab.getty.edu/ulan/500115875##quaPerson,https://lux.collections.yale.edu/data/person/c01a979c-184b-44c4-b800-14d1a53aecf8,https://ycba-lux.s3.amazonaws.com/v3/person/e3/e32439dd-81fe-48c2-9034-fe6916814d42.json##quaPerson,https://media.art.yale.edu/content/lux/agt/7526.json##quaPerson
http://vocab.getty.edu/ulan/500029330##quaPerson,https://lux.collections.yale.edu/data/person/2337479c-6ea5-48d8-a0f8-07cedb0cd7bc,https://ycba-lux.s3.amazonaws.com/v3/person/e9/e919a82f-76f3-42e7-bd01-d0dd239a37da.json##quaPerson,
http://vocab.getty.edu/ulan/500032028##quaPerson,https://lux.collections.yale.edu/data/person/9423eaa9-77fc-4a4b-9e38-91aecd6936d3,https://ycba-lux.s3.amazonaws.com/v3/person/5c/5c880b4c-b8e1-4f49-96a0-f62dad6230cc.json##quaPerson,
http://vocab.getty.edu/ulan/500115473##quaPerson,https://lux.collections.yale.edu/data/person/afbd0bd7-cdb2-4f9b-88d3-16e0a668bc06,https://ycba-lux.s3.amazonaws.com/v3/person/e7/e72bae78-6020-44e8-b6bd-7b2314f7ed00.json##quaPerson,
http://vocab.getty.edu/ulan/500434677##quaPerson,https://lux.collections.yale.edu/data/person/9d6a3bb1-a39b-4cb6-b3fc-0df8d459c477,https://ycba-lux.s3.amazonaws.com/v3/person/ea/eadd264a-3395-4eb9-ad5f-b64a8b2bfe09.json##quaPerson,
http://vocab.getty.edu/ulan/500435049##quaPerson,https://lux.collections.yale.edu/data/person/43ad549d-463b-4788-b15e-61c39a1b3985,https://ycba-lux.s3.amazonaws.com/v3/person/dd/dd7e9d31-f8b7-409e-bfb6-117691c96b83.json##quaPerson,
http://vocab.getty.edu/ulan/500437088##quaPerson,https://lux.collections.yale.edu/data/person/02434a3f-a8b9-4465-a17c-7cee37845aa9,https://ycba-lux.s3.amazonaws.com/v3/person/e1/e16909ee-6b12-4f82-adac-a0fa6317c784.json##quaPerson,
http://vocab.getty.edu/ulan/500031176##quaPerson,https://lux.collections.yale.edu/data/person/b1846d7f-1f13-4999-be69-3ef03742d063,https://ycba-lux.s3.amazonaws.com/v3/person/df/df1b33aa-7ff4-448a-bed3-c680f9166291.json##quaPerson,
http://vocab.getty.edu/ulan/500012130##quaPerson,https://lux.collections.yale.edu/data/person/bd520952-d6ef-4826-b50e-5a0197615761,https://ycba-lux.s3.amazonaws.com/v3/person/e5/e501f66a-b568-4e74-9d34-800fdab5c2d6.json##quaPerson,
http://vocab.getty.edu/ulan/500292209##quaPerson,https://lux.collections.yale.edu/data/person/aff96861-c74d-4236-8caa-eb3769465fb6,https://ycba-lux.s3.amazonaws.com/v3/person/dc/dc142a8f-801f-4b12-ad47-425e1bd2fe92.json##quaPerson,https://media.art.yale.edu/content/lux/agt/9191.json##quaPerson
http://vocab.getty.edu/ulan/500343266##quaPerson,https://lux.collections.yale.edu/data/person/1673442a-92dc-46e4-8ca0-571a84d0e96e,https://ycba-lux.s3.amazonaws.com/v3/person/e5/e5d23206-5a1b-40b4-96bc-00ce838c8c49.json##quaPerson,
http://vocab.getty.edu/ulan/500014561##quaPerson,https://lux.collections.yale.edu/data/person/9ad7bdef-1e65-4979-89a8-2ab60b768ebc,https://ycba-lux.s3.amazonaws.com/v3/person/df/df44500c-1b00-45b6-8ae2-53178734920d.json##quaPerson,
http://vocab.getty.edu/ulan/500009269##quaPerson,https://lux.collections.yale.edu/data/person/7cae0a43-d48f-4dfa-a2d0-e3c493f30728,https://ycba-lux.s3.amazonaws.com/v3/person/ef/ef256726-73a2-4d0e-8449-f06042b8b54e.json##quaPerson,
http://vocab.getty.edu/ulan/500022016##quaPerson,https://lux.collections.yale.edu/data/person/bab1a4df-e9ec-4e83-9e72-87011ee5bbf6,https://ycba-lux.s3.amazonaws.com/v3/person/ee/eeb6ad1f-a1ca-4e80-bc17-8c8432c68ce6.json##quaPerson,
http://vocab.getty.edu/ulan/500019448##quaPerson,https://lux.collections.yale.edu/data/person/ebe9d0bd-c4e7-49c3-97cd-e099e9103bc5,https://ycba-lux.s3.amazonaws.com/v3/person/ed/eddea152-e578-4629-b96c-ad458fb617ca.json##quaPerson,
http://vocab.getty.edu/ulan/500027649##quaPerson,https://lux.collections.yale.edu/data/person/ab4fee7e-5c88-40aa-8558-68c05a43dd17,https://ycba-lux.s3.amazonaws.com/v3/person/f1/f1048541-f249-4121-a451-f269a56a529c.json##quaPerson,
http://vocab.getty.edu/ulan/500017793##quaPerson,https://lux.collections.yale.edu/data/person/c74cf6b4-cec1-4ad0-bf21-35849351fd63,https://ycba-lux.s3.amazonaws.com/v3/person/ed/ed0c9654-7b1b-480b-bf1a-f0070de56c03.json##quaPerson,
http://vocab.getty.edu/ulan/500002295##quaPerson,https://lux.collections.yale.edu/data/person/25428468-0a0b-4797-a419-4e37b42884e7,https://ycba-lux.s3.amazonaws.com/v3/person/f4/f42fce69-99f8-4a0e-b56a-3eb948983143.json##quaPerson,
http://vocab.getty.edu/ulan/500007134##quaPerson,https://lux.collections.yale.edu/data/person/4b3e6762-4d11-4c2a-a560-b008727490b1,https://ycba-lux.s3.amazonaws.com/v3/person/71/71e81b63-0a61-46aa-bbc1-ae3219f60bd8.json##quaPerson,
http://vocab.getty.edu/ulan/500013845##quaPerson,https://lux.collections.yale.edu/data/person/91a34a76-3950-461d-bea8-78bda21d5782,https://ycba-lux.s3.amazonaws.com/v3/person/ef/efe100ad-fdde-42a4-a1da-4ebb26dd125e.json##quaPerson,
http://vocab.getty.edu/ulan/500104537##quaPerson,https://lux.collections.yale.edu/data/person/e0ef4554-0b6f-488e-ae2d-4fc81d1f3244,https://ycba-lux.s3.amazonaws.com/v3/person/ed/edb9acc0-8fa5-4e9d-a8f1-5f781bf9dacf.json##quaPerson,https://media.art.yale.edu/content/lux/agt/53552.json##quaPerson
http://vocab.getty.edu/ulan/500012953##quaPerson,https://lux.collections.yale.edu/data/person/fd1da578-b090-4e2f-9cd2-de5923145615,https://ycba-lux.s3.amazonaws.com/v3/person/cb/cb4c8c8f-7705-4f65-9b32-6fc32e2b9768.json##quaPerson,https://media.art.yale.edu/content/lux/agt/6838.json##quaPerson
http://vocab.getty.edu/ulan/500013405##quaPerson,https://lux.collections.yale.edu/data/person/b5659405-c215-444d-b8f1-97d6c717eded,https://ycba-lux.s3.amazonaws.com/v3/person/cc/ccd15683-00a4-45ad-90e0-37d85908931a.json##quaPerson,https://media.art.yale.edu/content/lux/agt/8260.json##quaPerson
http://vocab.getty.edu/ulan/500032124##quaPerson,https://lux.collections.yale.edu/data/person/0391438a-2327-4ac4-9929-68532f7e9ba4,,https://media.art.yale.edu/content/lux/agt/5479.json##quaPerson
http://vocab.getty.edu/ulan/500031281##quaPerson,https://lux.collections.yale.edu/data/person/5802b643-0644-4913-9332-13e12f18dce7,https://ycba-lux.s3.amazonaws.com/v3/person/de/de6b1f91-c76e-4b19-a0c6-3bf25193bc92.json##quaPerson,
http://vocab.getty.edu/ulan/500032785##quaPerson,https://lux.collections.yale.edu/data/person/fa27e2ea-65e4-4f90-b269-99000fc0a3b1,https://ycba-lux.s3.amazonaws.com/v3/person/d9/d9983a2e-1811-4ff5-9ed2-ac2dd0bda11e.json##quaPerson,
http://vocab.getty.edu/ulan/500024416##quaPerson,https://lux.collections.yale.edu/data/person/822e40b8-f6c1-4f25-85f6-d901f4834564,https://ycba-lux.s3.amazonaws.com/v3/person/dc/dce64378-f9c9-4e3b-9be1-a8aa07d58152.json##quaPerson,https://media.art.yale.edu/content/lux/agt/23261.json##quaPerson
http://vocab.getty.edu/ulan/500460829##quaPerson,https://lux.collections.yale.edu/data/person/8a4fb311-de58-4418-aa30-d13574a17383,,https://media.art.yale.edu/content/lux/agt/52532.json##quaPerson
http://vocab.getty.edu/ulan/500030761##quaPerson,https://lux.collections.yale.edu/data/person/d1511f47-edf1-493f-98e3-4960a1785c72,https://ycba-lux.s3.amazonaws.com/v3/person/ce/ce6f3884-32af-4645-b66e-e71d924756f8.json##quaPerson,https://media.art.yale.edu/content/lux/agt/17123.json##quaPerson
http://vocab.getty.edu/ulan/500012720##quaPerson,https://lux.collections.yale.edu/data/person/36d1099e-90de-4382-bf11-34b3ee1e526c,https://ycba-lux.s3.amazonaws.com/v3/person/cc/cca34c4f-caa1-4ccf-82bd-61b02cf95cb4.json##quaPerson,https://media.art.yale.edu/content/lux/agt/1970.json##quaPerson
http://vocab.getty.edu/ulan/500002030##quaPerson,https://lux.collections.yale.edu/data/person/13b60ddf-c044-4567-850b-524a4798cfd9,https://ycba-lux.s3.amazonaws.com/v3/person/ec/ec996b2d-b974-4f43-af59-71342cd84e19.json##quaPerson,https://media.art.yale.edu/content/lux/agt/6520.json##quaPerson
http://vocab.getty.edu/ulan/500115349##quaPerson,https://lux.collections.yale.edu/data/person/b233b49e-1622-47b2-b9c0-38e2c47ec410,https://ycba-lux.s3.amazonaws.com/v3/person/e8/e8910429-8774-49a3-acaa-7edafd618058.json##quaPerson,https://media.art.yale.edu/content/lux/agt/1158.json##quaPerson
http://vocab.getty.edu/ulan/500014543##quaPerson,https://lux.collections.yale.edu/data/person/287756ad-1fb2-4d5f-a1b8-843b707e5255,https://ycba-lux.s3.amazonaws.com/v3/person/ea/ea9097fa-bf8e-4c81-9cc0-20e8af6c5dbf.json##quaPerson,
http://vocab.getty.edu/ulan/500013660##quaPerson,https://lux.collections.yale.edu/data/person/99f086b3-2701-4d38-979d-e2a0c2cbee47,https://ycba-lux.s3.amazonaws.com/v3/person/ec/ec94d488-b2cb-4fec-996e-bfe22125ce75.json##quaPerson,
http://vocab.getty.edu/ulan/500032533##quaPerson,https://lux.collections.yale.edu/data/person/72dd2b2e-ca2e-4db0-9959-f6095d3807e4,https://ycba-lux.s3.amazonaws.com/v3/person/fb/fb992c90-a1f7-4c44-a443-c8f807f9d5f4.json##quaPerson,
http://vocab.getty.edu/ulan/500032559##quaPerson,https://lux.collections.yale.edu/data/person/748cbc26-cea3-4b3f-bfd8-d8e9f1385847,https://ycba-lux.s3.amazonaws.com/v3/person/f8/f8d1ed5b-632b-4c95-b72c-fed98f1bff3c.json##quaPerson,
http://vocab.getty.edu/ulan/500028037##quaPerson,https://lux.collections.yale.edu/data/person/cc3a947c-6220-4515-bbed-da55b2984132,https://ycba-lux.s3.amazonaws.com/v3/person/fc/fcd554c3-63a1-477c-ad8b-c49a48d99719.json##quaPerson,https://media.art.yale.edu/content/lux/agt/3057.json##quaPerson
http://vocab.getty.edu/ulan/500020945##quaPerson,https://lux.collections.yale.edu/data/person/83c64773-055c-4119-adb8-19f2860ca2b1,https://ycba-lux.s3.amazonaws.com/v3/person/d7/d7b7a675-7339-45bf-9011-f3833f6c17d0.json##quaPerson,
http://vocab.getty.edu/ulan/500125962##quaPerson,https://lux.collections.yale.edu/data/person/fc52e133-3a66-4ecf-b8c9-290f52530e63,https://ycba-lux.s3.amazonaws.com/v3/person/f0/f0eb654b-de88-4b18-9dbb-c1c13980cf39.json##quaPerson,
http://vocab.getty.edu/ulan/500023438##quaPerson,https://lux.collections.yale.edu/data/person/110957a9-8dbe-4534-87c9-52f99bb614c3,https://ycba-lux.s3.amazonaws.com/v3/person/fc/fc5e1597-11b6-433b-8f66-1f2feeb868e7.json##quaPerson,https://media.art.yale.edu/content/lux/agt/39506.json##quaPerson
http://vocab.getty.edu/ulan/500028942##quaPerson,https://lux.collections.yale.edu/data/person/19ba48bf-6471-4908-a3e9-3498f61a3ae3,https://ycba-lux.s3.amazonaws.com/v3/person/e4/e408b204-5f08-4d42-b2cc-1fea0b7f9d95.json##quaPerson,
http://vocab.getty.edu/ulan/500030250##quaPerson,https://lux.collections.yale.edu/data/person/e1ad5ac4-eebc-4fb3-b199-191b2014c536,https://ycba-lux.s3.amazonaws.com/v3/person/e7/e77b31b6-9f59-43b9-bb10-f0a6bcab6c54.json##quaPerson,
http://vocab.getty.edu/ulan/500034659##quaPerson,https://lux.collections.yale.edu/data/person/f4db3bbf-1b77-4c61-a27b-2f6ec4ec13a7,,https://media.art.yale.edu/content/lux/agt/40608.json##quaPerson
http://vocab.getty.edu/ulan/500018660##quaPerson,https://lux.collections.yale.edu/data/person/fe4b73f0-e2df-449f-893d-af733e464730,https://ycba-lux.s3.amazonaws.com/v3/person/d7/d7fda15e-3066-45bd-bb12-d76a161c5c9e.json##quaPerson,
http://vocab.getty.edu/ulan/500040629##quaPerson,https://lux.collections.yale.edu/data/person/65f48abf-aeef-421e-bf98-c84bc4ac8e79,https://ycba-lux.s3.amazonaws.com/v3/person/d4/d40a81e9-4ab4-427f-9268-2ced464fa89e.json##quaPerson,
http://vocab.getty.edu/ulan/500032099##quaPerson,https://lux.collections.yale.edu/data/person/d13fa862-ec4f-4268-801b-c43734a3f4b8,https://ycba-lux.s3.amazonaws.com/v3/person/d9/d9b17ebf-29ce-458f-817f-3132cd4b0279.json##quaPerson,
http://vocab.getty.edu/ulan/500311268##quaPlace,https://lux.collections.yale.edu/data/place/7145f941-d515-46dd-85ea-2e42529d1f62,https://ycba-lux.s3.amazonaws.com/v3/place/0e/0e1c1428-4d50-4f70-9e0c-29861e3da594.json##quaPlace,
http://vocab.getty.edu/ulan/500004125##quaPerson,https://lux.collections.yale.edu/data/person/eb254c61-2eff-46c6-a6a6-4670be1a7303,https://ycba-lux.s3.amazonaws.com/v3/person/fe/febe1178-9433-45d2-8845-6baa76080c98.json##quaPerson,
http://vocab.getty.edu/ulan/500008601##quaPerson,https://lux.collections.yale.edu/data/person/7503e8a7-feeb-4fe9-9f6b-a0958f5bb3ad,https://ycba-lux.s3.amazonaws.com/v3/person/e1/e1328b36-cd7d-40c9-8154-5c4ebf02a99c.json##quaPerson,https://media.art.yale.edu/content/lux/agt/1145.json##quaPerson
