URL,Label,Entity
http://vocab.getty.edu/ulan/500072691##quaPerson,"Brewer, Henry Charles",person
http://vocab.getty.edu/ulan/500321549##quaPerson,"Lipsius, Justus",person
http://vocab.getty.edu/ulan/500077373##quaPerson,"Caesar, Julius",person
http://vocab.getty.edu/ulan/500030207##quaPerson,"Stevens, Alfred",person
http://vocab.getty.edu/ulan/500054972##quaPerson,"Sala, George Augustus",person
http://vocab.getty.edu/ulan/500124327##quaPerson,"Tibaldi, Pellegrino",person
http://vocab.getty.edu/ulan/500017336##quaPerson,"Cotes, Samuel",person
http://vocab.getty.edu/ulan/500000541##quaPerson,"Smart, John I",person
http://vocab.getty.edu/ulan/500005903##quaPerson,"Pater, Jean-Baptiste",person
http://vocab.getty.edu/ulan/500008930##quaPerson,"Buck, Nathaniel",person
http://vocab.getty.edu/ulan/500018910##quaPerson,"Birch, William Russell",person
http://vocab.getty.edu/ulan/500293808##quaPerson,"Caja, Jerome",person
http://vocab.getty.edu/ulan/500146377##quaPerson,"Balliu, Pieter de",person
http://vocab.getty.edu/ulan/500008099##quaPerson,"Riley, John",person
http://vocab.getty.edu/ulan/500018999##quaPerson,"Dodd, Daniel",person
http://vocab.getty.edu/ulan/500020542##quaPerson,"Galle, Cornelis, I",person
http://vocab.getty.edu/ulan/500022662##quaPerson,"Lalanne, Maxime",person
http://vocab.getty.edu/ulan/500020371##quaPerson,"Carpenter, Margaret Sarah",person
http://vocab.getty.edu/ulan/500205051##quaPerson,"Henry VIII, King of England",person
http://vocab.getty.edu/ulan/500304664##quaGroup,"Boston College, McMullen Museum of Art",group
http://vocab.getty.edu/ulan/500013141##quaPerson,"Huggins, William John",person
http://vocab.getty.edu/ulan/500330573##quaPerson,"Newton, Isaac",person
http://vocab.getty.edu/ulan/500015549##quaPerson,"Menpes, Mortimer",person
http://vocab.getty.edu/ulan/500032367##quaPerson,"Sharp, William",person
http://vocab.getty.edu/ulan/500029755##quaPerson,"Scultori, Adamo",person
http://vocab.getty.edu/ulan/500115284##quaPerson,"Etty, William",person
http://vocab.getty.edu/ulan/500006612##quaPerson,"Samuel, George",person
http://vocab.getty.edu/ulan/500029430##quaPerson,"Baynes, Thomas Mann",person
http://vocab.getty.edu/ulan/500356624##quaPerson,"Léopold I, King of the Belgians",person
http://vocab.getty.edu/ulan/500048246##quaPerson,"Draper, William Franklin",person
http://vocab.getty.edu/ulan/500008128##quaPerson,"Jefferys, James",person
http://vocab.getty.edu/ulan/500023586##quaPerson,"Kauffer, E. McKnight",person
http://vocab.getty.edu/ulan/500019989##quaPerson,"Bewick, Thomas",person
http://vocab.getty.edu/ulan/500025827##quaPerson,"Hall, Henry Bryan, I",person
http://vocab.getty.edu/ulan/500024299##quaPerson,"Siskind, Aaron",person
http://vocab.getty.edu/ulan/500017985##quaPerson,"Verdier, François",person
http://vocab.getty.edu/ulan/500214534##quaGroup,Philadelphia Museum of Art,group
http://vocab.getty.edu/ulan/500013173##quaPerson,"Hoppner, John",person
http://vocab.getty.edu/ulan/500025639##quaPerson,"Sergent-Marceau, Antoine Louis François",person
http://vocab.getty.edu/ulan/500057061##quaPerson,"Leizelt, Balthasar Friedrich",person
http://vocab.getty.edu/ulan/500341061##quaPerson,"Hartmann, Erich",person
http://vocab.getty.edu/ulan/500020436##quaPerson,"Richardson, Jonathan, the elder",person
http://vocab.getty.edu/ulan/500028857##quaPerson,"Ricci, Sebastiano",person
http://vocab.getty.edu/ulan/500031142##quaPerson,"Colquhoun, Robert",person
http://vocab.getty.edu/ulan/500459294##quaPerson,"Bolswert, Schelte, approximately 1586-1659",person
http://vocab.getty.edu/ulan/500014587##quaPerson,"Crane, Walter",person
http://vocab.getty.edu/ulan/500032068##quaPerson,"Beardsley, Aubrey Vincent",person
http://vocab.getty.edu/ulan/500051681##quaPerson,"Honthorst, Gerrit van",person
http://vocab.getty.edu/ulan/500008907##quaPerson,"Adam, Robert",person
http://vocab.getty.edu/ulan/500019004##quaPerson,"Vanderbanck, John",person
http://vocab.getty.edu/ulan/500115661##quaPerson,"Edelinck, Gérard",person
http://vocab.getty.edu/ulan/500010175##quaPerson,"Brambilla, Ambrogio",person
http://vocab.getty.edu/ulan/500010956##quaPerson,"Fontebasso, Francesco",person
http://vocab.getty.edu/ulan/500006873##quaPerson,"Sully, Thomas",person
http://vocab.getty.edu/ulan/500011112##quaPerson,"Sartorius, John Nost",person
http://vocab.getty.edu/ulan/500005173##quaPerson,"Wyatville, Jeffry",person
http://vocab.getty.edu/ulan/500115449##quaPerson,"Flaxman, John",person
http://vocab.getty.edu/ulan/500014844##quaPerson,"Maclise, Daniel",person
http://vocab.getty.edu/ulan/500016990##quaPerson,"Trémolières, Pierre Charles",person
http://vocab.getty.edu/ulan/500020200##quaPerson,"Winstanley, Henry",person
http://vocab.getty.edu/ulan/500015046##quaPerson,"Moran, Mary Nimmo",person
http://vocab.getty.edu/ulan/500013852##quaPerson,"Desprez, Louis Jean",person
http://vocab.getty.edu/ulan/500017106##quaPerson,"Holmes, Charles John",person
http://vocab.getty.edu/ulan/500002809##quaPerson,"Robertson, Archibald",person
http://vocab.getty.edu/ulan/500012476##quaPerson,"Westall, Richard",person
http://vocab.getty.edu/ulan/500404088##quaPerson,"Henry IV, King of England",person
http://vocab.getty.edu/ulan/500013876##quaPerson,"Farington, Joseph",person
http://vocab.getty.edu/ulan/500015747##quaPerson,"Maes, Nicolaes",person
http://vocab.getty.edu/ulan/500030648##quaPerson,"Bentley, Joseph Clayton",person
http://vocab.getty.edu/ulan/500024398##quaPerson,"Hoogkamer, Willem H.",person
http://vocab.getty.edu/ulan/500115345##quaPerson,"Caro, Anthony",person
http://vocab.getty.edu/ulan/500020310##quaPerson,"Smith, John Rubens",person
http://vocab.getty.edu/ulan/500028368##quaPerson,"Hollar, Wenceslaus",person
http://vocab.getty.edu/ulan/500032894##quaPerson,"Lastman, Pieter",person
http://vocab.getty.edu/ulan/500011078##quaPerson,"Detmold, Edward Julius",person
http://vocab.getty.edu/ulan/500016261##quaPerson,"Lear, Edward",person
http://vocab.getty.edu/ulan/500001054##quaPerson,"Piper, John",person
http://vocab.getty.edu/ulan/500017718##quaPerson,"Kidd, Joseph Bartholomew",person
http://vocab.getty.edu/ulan/500013903##quaPerson,"Long, Richard",person
http://vocab.getty.edu/ulan/500005325##quaPerson,"Neagle, John",person
http://vocab.getty.edu/ulan/500009467##quaPerson,"Harding, James Duffield",person
http://vocab.getty.edu/ulan/500015047##quaPerson,"Testa, Pietro",person
http://vocab.getty.edu/ulan/500126166##quaPerson,"Macpherson, Robert",person
http://vocab.getty.edu/ulan/500115664##quaPerson,"Steen, Jan",person
http://vocab.getty.edu/ulan/500354159##quaPerson,"Visscher, Nicolaes",person
http://vocab.getty.edu/ulan/500026951##quaPerson,"Delâtre, Auguste",person
http://vocab.getty.edu/ulan/500017273##quaPerson,"Hockney, David",person
http://vocab.getty.edu/ulan/500040649##quaPerson,"Caldwall, James",person
http://vocab.getty.edu/ulan/500021840##quaPerson,"Faber, John, the younger",person
http://vocab.getty.edu/ulan/500254710##quaGroup,Vancouver Art Gallery,group
http://vocab.getty.edu/ulan/500017014##quaPerson,"Zocchi, Giuseppe",person
http://vocab.getty.edu/ulan/500010587##quaPerson,"Adamson, Robert",person
http://vocab.getty.edu/ulan/500009084##quaPerson,"Linnell, John",person
http://vocab.getty.edu/ulan/500067127##quaGroup,Goupil & Cie,group
http://vocab.getty.edu/ulan/500017197##quaPerson,"Hone, Horace",person
http://vocab.getty.edu/ulan/500046255##quaPerson,"Münster, Sebastian M.",person
http://vocab.getty.edu/ulan/500053935##quaPerson,"Woodrow, Bill",person
http://vocab.getty.edu/ulan/500010392##quaPerson,"Stuart, Gilbert",person
http://vocab.getty.edu/ulan/500005257##quaPerson,"Bolswert, Schelte",person
http://vocab.getty.edu/ulan/500529859##quaPerson,"Clark, Edward",person
http://vocab.getty.edu/ulan/500042926##quaPerson,"Lombart, Pierre",person
http://vocab.getty.edu/ulan/500025577##quaPerson,"Sibson, Thomas",person
http://vocab.getty.edu/ulan/500011687##quaPerson,"Opie, John",person
http://vocab.getty.edu/ulan/500000326##quaPerson,"Bromley, William, I",person
http://vocab.getty.edu/ulan/500030793##quaPerson,"Parsons, Alfred William",person
http://vocab.getty.edu/ulan/500003528##quaPerson,"Rigaud, Jacques",person
http://vocab.getty.edu/ulan/500013243##quaPerson,"Ryland, William Wynne",person
http://vocab.getty.edu/ulan/500116161##quaPerson,"Pierson, Jack",person
http://vocab.getty.edu/ulan/500033108##quaPerson,"Smith, Sidney Lawton",person
http://vocab.getty.edu/ulan/500002862##quaPerson,"Walker, John",person
http://vocab.getty.edu/ulan/500016660##quaPerson,"Aveline, Pierre-Alexandre",person
http://vocab.getty.edu/ulan/500014877##quaPerson,"Dadd, Richard",person
http://vocab.getty.edu/ulan/500003037##quaPerson,"Davies, John",person
http://vocab.getty.edu/ulan/500116497##quaPerson,"Smith, John Raphael",person
http://vocab.getty.edu/ulan/500014010##quaPerson,"Cross, Henri Edmond",person
http://vocab.getty.edu/ulan/500464622##quaPerson,"Cardon, Paul François Arnold",person
http://vocab.getty.edu/ulan/500015593##quaPerson,"Drury, Paul",person
http://vocab.getty.edu/ulan/500020194##quaPerson,"Zuccaro, Federico",person
http://vocab.getty.edu/ulan/500003859##quaPerson,"Ketel, Cornelis",person
http://vocab.getty.edu/ulan/500011491##quaPerson,"Dolci, Carlo",person
http://vocab.getty.edu/ulan/500000978##quaPerson,"Gooden, Stephen",person
http://vocab.getty.edu/ulan/500002801##quaPerson,"Canot, Pierre-Charles",person
http://vocab.getty.edu/ulan/500008528##quaPerson,"Ehret, Georg Dionysius",person
http://vocab.getty.edu/ulan/500015642##quaPerson,"Pyall, Henry",person
http://vocab.getty.edu/ulan/500041839##quaPerson,"Cardon, Antoine",person
http://vocab.getty.edu/ulan/500011561##quaPerson,"Largillière, Nicolas de",person
http://vocab.getty.edu/ulan/500271303##quaPerson,"Henry VI, King of England",person
http://vocab.getty.edu/ulan/500255877##quaPerson,"Joyce, James",person
http://vocab.getty.edu/ulan/500030391##quaPerson,"Morley, Malcolm",person
http://vocab.getty.edu/ulan/500021004##quaPerson,"Haden, Seymour",person
http://vocab.getty.edu/ulan/500456477##quaPerson,"Lipsius, Justus",person
http://vocab.getty.edu/ulan/500287105##quaPerson,"Coleridge, Samuel Taylor",person
http://vocab.getty.edu/ulan/500013263##quaPerson,"Boyne, John",person
http://vocab.getty.edu/ulan/500005125##quaPerson,"Trevisani, Francesco",person
http://vocab.getty.edu/ulan/500019203##quaPerson,"Blooteling, Abraham",person
http://vocab.getty.edu/ulan/500010431##quaPerson,"Beckett, Isaac",person
http://vocab.getty.edu/ulan/500016280##quaPerson,"Buck, Samuel",person
http://vocab.getty.edu/ulan/500002934##quaPerson,"Strange, Robert",person
http://vocab.getty.edu/ulan/500006886##quaPerson,"Adam, Victor",person
http://vocab.getty.edu/ulan/500031363##quaPerson,"Havell, Robert, I",person
http://vocab.getty.edu/ulan/500079587##quaPerson,"Fores, S. W.",person
http://vocab.getty.edu/ulan/500310622##quaGroup,Musée du Luxembourg,group
http://vocab.getty.edu/ulan/500029665##quaPerson,"Gardner, Daniel",person
http://vocab.getty.edu/ulan/500056858##quaPerson,"Lowry, Wilson",person
http://vocab.getty.edu/ulan/500017914##quaPerson,"Peale, Charles Willson",person
http://vocab.getty.edu/ulan/500032748##quaPerson,"Mason, Raymond",person
http://vocab.getty.edu/ulan/500764147##quaPerson,"Albani, Francesco",person
http://vocab.getty.edu/ulan/500002927##quaPerson,"Zorn, Anders",person
http://vocab.getty.edu/ulan/500010446##quaPerson,"Evans, Frederick Henry",person
http://vocab.getty.edu/ulan/500013384##quaPerson,"Riley, Bridget",person
http://vocab.getty.edu/ulan/500008414##quaPerson,"Pugin, Augustus Welby Northmore",person
http://vocab.getty.edu/ulan/500022478##quaPerson,"Buttersworth, Thomas",person
http://vocab.getty.edu/ulan/500001805##quaPerson,"Picart, Bernard",person
http://vocab.getty.edu/ulan/500066469##quaPerson,"Meadows, Bernard",person
http://vocab.getty.edu/ulan/500011714##quaPerson,"Knell, William Adolphus",person
http://vocab.getty.edu/ulan/500001381##quaPerson,"Burne-Jones, Edward",person
http://vocab.getty.edu/ulan/500019962##quaPerson,"Parks, Gordon",person
http://vocab.getty.edu/ulan/500018326##quaPerson,"Roussel, Theodore",person
http://vocab.getty.edu/ulan/500022619##quaPerson,"Lawrence, Thomas",person
http://vocab.getty.edu/ulan/500030820##quaPerson,"Hope, Thomas",person
http://vocab.getty.edu/ulan/500329422##quaPerson,"Weems, Carrie Mae",person
http://vocab.getty.edu/ulan/500004539##quaPerson,"Reynolds, Joshua",person
http://vocab.getty.edu/ulan/500031639##quaPerson,"Hondius, Jodocus, the elder",person
http://vocab.getty.edu/ulan/500034110##quaGroup,Gobelins Tapestry Manufactory,group
http://vocab.getty.edu/ulan/500102331##quaPerson,"MacKenzie, James Hamilton",person
http://vocab.getty.edu/ulan/500015185##quaPerson,"Baker, Oliver",person
http://vocab.getty.edu/ulan/500115697##quaPerson,"Vespasian, Emperor of Rome",person
http://vocab.getty.edu/ulan/500015217##quaPerson,"Chartran, Théobald",person
http://vocab.getty.edu/ulan/500023701##quaPerson,"Pinwell, George John",person
http://vocab.getty.edu/ulan/500022460##quaPerson,"Baxter, George",person
http://vocab.getty.edu/ulan/500272240##quaPerson,"Shakespeare, William",person
http://vocab.getty.edu/ulan/500001615##quaPerson,"Hall, Oliver",person
http://vocab.getty.edu/ulan/500490722##quaPerson,"Knight, Autumn",person
http://vocab.getty.edu/ulan/500017355##quaPerson,"Gillray, James",person
http://vocab.getty.edu/ulan/500026690##quaPerson,"Landseer, Thomas",person
http://vocab.getty.edu/ulan/500000823##quaPerson,"Shackleton, William",person
http://vocab.getty.edu/ulan/500015393##quaPerson,"Jackson, John Baptist",person
http://vocab.getty.edu/ulan/500025673##quaPerson,"Hancock, Robert",person
http://vocab.getty.edu/ulan/500329580##quaGroup,University of Glasgow,group
http://vocab.getty.edu/ulan/500335883##quaPerson,"Sprinkle, Annie",person
http://vocab.getty.edu/ulan/500045253##quaPerson,"Delpech, François-Séraphin",person
http://vocab.getty.edu/ulan/500032205##quaPerson,"Pyne, William Henry",person
http://vocab.getty.edu/ulan/500555057##quaPerson,"Edwards, Samuel Arlent",person
http://vocab.getty.edu/ulan/500013041##quaPerson,"Procaccini, Camillo",person
http://vocab.getty.edu/ulan/500000798##quaPerson,"Robertson, Andrew",person
http://vocab.getty.edu/ulan/500002605##quaPerson,"Howarth, Albany E.",person
http://vocab.getty.edu/ulan/500066419##quaPerson,"Wyon, Leonard Charles",person
http://vocab.getty.edu/ulan/500003735##quaPerson,"Barry, James",person
http://vocab.getty.edu/ulan/500000139##quaPerson,"Musscher, Michiel van",person
http://vocab.getty.edu/ulan/500004610##quaPerson,"Johnson, Thomas",person
http://vocab.getty.edu/ulan/500248237##quaPerson,"Napoleon III, Emperor of the French",person
http://vocab.getty.edu/ulan/500027729##quaPerson,"Geddes, Andrew",person
http://vocab.getty.edu/ulan/500012701##quaPerson,"Bisschop, Jan de",person
http://vocab.getty.edu/ulan/500324336##quaPerson,"Pound, Ezra",person
http://vocab.getty.edu/ulan/500109845##quaPerson,"Leighton, Clare",person
http://vocab.getty.edu/ulan/500029542##quaPerson,"Wicar, Jean Baptiste Joseph",person
http://vocab.getty.edu/ulan/500005992##quaPerson,"Rothenstein, William",person
http://vocab.getty.edu/ulan/500115288##quaPerson,"Fielding, Copley",person
http://vocab.getty.edu/ulan/500019515##quaPerson,"Hondius, Abraham",person
http://vocab.getty.edu/ulan/500017459##quaPerson,"Wheatley, Francis",person
http://vocab.getty.edu/ulan/500032223##quaPerson,"Baden-Powell, Robert Lord",person
http://vocab.getty.edu/ulan/500347869##quaPerson,"Modica, Andrea",person
http://vocab.getty.edu/ulan/500212101##quaGroup,Hôtel de Sully,group
http://vocab.getty.edu/ulan/500372798##quaPerson,"Linné, Carl von",person
http://vocab.getty.edu/ulan/500002637##quaPerson,"Spooner, Charles",person
http://vocab.getty.edu/ulan/500032606##quaPerson,"Tunnard, John",person
http://vocab.getty.edu/ulan/500019957##quaPerson,"Bonner, Thomas",person
http://vocab.getty.edu/ulan/500030593##quaPerson,"Phillips, Walter Joseph",person
http://vocab.getty.edu/ulan/500022204##quaPerson,"Cuitt, George, the younger",person
http://vocab.getty.edu/ulan/500031008##quaPerson,"Burnet, John",person
http://vocab.getty.edu/ulan/500032599##quaPerson,"Haig, Axel Herman",person
http://vocab.getty.edu/ulan/500353982##quaPerson,Bertauts,person
http://vocab.getty.edu/ulan/500000128##quaPerson,"Clausen, George",person
http://vocab.getty.edu/ulan/500006487##quaPerson,"Dighton, Robert, the elder",person
http://vocab.getty.edu/ulan/500122324##quaPerson,"Henry IV, King of France",person
http://vocab.getty.edu/ulan/500017204##quaPerson,"Knight, Laura",person
http://vocab.getty.edu/ulan/500013594##quaPerson,"Vertue, George",person
http://vocab.getty.edu/ulan/500030187##quaPerson,"Watson, Caroline",person
http://vocab.getty.edu/ulan/500014861##quaPerson,"Chodowiecki, Daniel Nikolaus",person
http://vocab.getty.edu/ulan/500020452##quaPerson,"Palmer, Samuel",person
http://vocab.getty.edu/ulan/500122363##quaPerson,"Marie Antoinette, Queen consort of Louis XVI",person
http://vocab.getty.edu/ulan/500029631##quaPerson,"Bretherton, James",person
http://vocab.getty.edu/ulan/500019512##quaPerson,"Johannot, Tony",person
http://vocab.getty.edu/ulan/500126198##quaPerson,"Washington, George",person
http://vocab.getty.edu/ulan/500404080##quaPerson,"Richard III, King of England",person
http://vocab.getty.edu/ulan/500011341##quaPerson,"Chapuy, Nicolas-Marie-Joseph",person
http://vocab.getty.edu/ulan/500008715##quaPerson,"Jacomb-Hood, George Percy",person
http://vocab.getty.edu/ulan/500242559##quaGroup,Denver Art Museum,group
http://vocab.getty.edu/ulan/500028064##quaPerson,"Daniell, Thomas",person
http://vocab.getty.edu/ulan/500115446##quaPerson,"Faithorne, William, the elder",person
http://vocab.getty.edu/ulan/500047452##quaPerson,"Waltner, Charles Albert",person
http://vocab.getty.edu/ulan/500006930##quaPerson,"Rowlandson, Thomas",person
http://vocab.getty.edu/ulan/500041163##quaPerson,"Picot, Victor Marie",person
http://vocab.getty.edu/ulan/500115530##quaPerson,"Mayall, John Jabez Edwin",person
http://vocab.getty.edu/ulan/500010588##quaPerson,"Annan, Thomas",person
http://vocab.getty.edu/ulan/500002590##quaPerson,"Du Maurier, George",person
http://vocab.getty.edu/ulan/500009794##quaPerson,"Sandys, Frederick",person
http://vocab.getty.edu/ulan/500122354##quaPerson,"Louis XV, King of France",person
http://vocab.getty.edu/ulan/500015081##quaPerson,"Havell, Robert, Jr.",person
http://vocab.getty.edu/ulan/500025238##quaPerson,"Basire, James, the elder",person
http://vocab.getty.edu/ulan/500020905##quaPerson,"Radclyffe, William",person
http://vocab.getty.edu/ulan/500187611##quaPerson,"Berkeley, George",person
http://vocab.getty.edu/ulan/500017958##quaPerson,"Giles, James William",person
http://vocab.getty.edu/ulan/500020305##quaPerson,"Fisher, Edward",person
http://vocab.getty.edu/ulan/500330927##quaPerson,"Woolf, Virginia",person
http://vocab.getty.edu/ulan/500021287##quaPerson,"Kirk, Thomas",person
http://vocab.getty.edu/ulan/500026943##quaPerson,"Brandt, Bill",person
http://vocab.getty.edu/ulan/500179987##quaPerson,"Böhm, Joseph Edgar",person
http://vocab.getty.edu/ulan/500115154##quaPerson,"Cortona, Pietro da",person
http://vocab.getty.edu/ulan/500010387##quaPerson,"Hepworth, Barbara",person
http://vocab.getty.edu/ulan/500225381##quaGroup,Minneapolis Institute of Arts,group
http://vocab.getty.edu/ulan/500082253##quaPerson,"Prenner, Anton Joseph von",person
http://vocab.getty.edu/ulan/500057413##quaPerson,"Shonibare, Yinka",person
http://vocab.getty.edu/ulan/500024336##quaPerson,"Hoefnagel, Joris",person
http://vocab.getty.edu/ulan/500005315##quaPerson,"Gandolfi, Gaetano",person
http://vocab.getty.edu/ulan/500029197##quaPerson,"Fanelli, Francesco",person
http://vocab.getty.edu/ulan/500029248##quaPerson,"Wouters, Frans",person
http://vocab.getty.edu/ulan/500303617##quaGroup,New York Public Library,group
http://vocab.getty.edu/ulan/500003238##quaPerson,"Marshall, Benjamin",person
http://vocab.getty.edu/ulan/500161289##quaPerson,"Parker, Agnes Miller",person
http://vocab.getty.edu/ulan/500230194##quaPerson,"Richelieu, Armand de Vignerot, cardinal and duc de",person
http://vocab.getty.edu/ulan/500000464##quaPerson,"Nilson, Johann Esaias",person
http://vocab.getty.edu/ulan/500029044##quaPerson,"Brown, Ford Madox",person
http://vocab.getty.edu/ulan/500004706##quaPerson,"Williams, Robert",person
http://vocab.getty.edu/ulan/500024825##quaPerson,"Munnings, Alfred James",person
http://vocab.getty.edu/ulan/500013694##quaPerson,"Albert, Prince of Schleswig-Holstein-Glücksburg",person
http://vocab.getty.edu/ulan/500029515##quaPerson,"Way, Thomas Robert",person
http://vocab.getty.edu/ulan/500472080##quaPerson,"Riggs, Marlon",person
http://vocab.getty.edu/ulan/500003653##quaPerson,"Baugean, Jean Jérôme",person
http://vocab.getty.edu/ulan/500116578##quaPerson,"Haid, Johann Lorenz",person
http://vocab.getty.edu/ulan/500004272##quaPerson,"Nicholson, William",person
http://vocab.getty.edu/ulan/500049222##quaPerson,"Kurzweil, Max",person
http://vocab.getty.edu/ulan/500004659##quaPerson,"Figino, Ambrogio Giovanni",person
http://vocab.getty.edu/ulan/500435537##quaPerson,"Barnard, William",person
http://vocab.getty.edu/ulan/500080146##quaPerson,"Natter, Johann Lorenz",person
http://vocab.getty.edu/ulan/500003540##quaPerson,"Jenner, Thomas",person
http://vocab.getty.edu/ulan/500020709##quaPerson,"Lefebvre, Claude",person
http://vocab.getty.edu/ulan/500004925##quaPerson,"Walter, Joseph",person
http://vocab.getty.edu/ulan/500310654##quaType,Palais de l'Elysée,type
http://vocab.getty.edu/ulan/500029216##quaPerson,"Runciman, Alexander",person
http://vocab.getty.edu/ulan/500057369##quaPerson,"Almond, Darren",person
http://vocab.getty.edu/ulan/500027039##quaPerson,"Delaram, Francis",person
http://vocab.getty.edu/ulan/500001106##quaPerson,"Sutherland, Graham Vivian",person
http://vocab.getty.edu/ulan/500024072##quaPerson,"Laboureur, Jean-Émile",person
http://vocab.getty.edu/ulan/500015671##quaPerson,"Flameng, Léopold",person
http://vocab.getty.edu/ulan/500043577##quaPerson,"Bowen, Abel",person
http://vocab.getty.edu/ulan/500003216##quaPerson,"Short, Frank",person
http://vocab.getty.edu/ulan/500028636##quaPerson,"Davie, Alan",person
http://vocab.getty.edu/ulan/500021906##quaPerson,"Oudry, Jean-Baptiste",person
http://vocab.getty.edu/ulan/500201008##quaPerson,"Burton, Charles",person
http://vocab.getty.edu/ulan/500024728##quaPerson,"Rothenstein, Michael",person
http://vocab.getty.edu/ulan/500010818##quaPerson,"Beham, Barthel",person
http://vocab.getty.edu/ulan/500122256##quaPerson,"Louis XIV, King of France",person
http://vocab.getty.edu/ulan/500115604##quaPerson,"Cruikshank, George",person
http://vocab.getty.edu/ulan/500009558##quaPerson,"Robert, Hubert",person
http://vocab.getty.edu/ulan/500003385##quaPerson,"Corbould, Richard",person
http://vocab.getty.edu/ulan/500001344##quaPerson,"Lane, Theodore",person
http://vocab.getty.edu/ulan/500020549##quaPerson,"Phillips, Thomas",person
http://vocab.getty.edu/ulan/500029109##quaPerson,"Newton, Gilbert Stuart",person
http://vocab.getty.edu/ulan/500067253##quaPerson,"Voerst, Robert van",person
http://vocab.getty.edu/ulan/500057423##quaPerson,"Ofili, Chris",person
http://vocab.getty.edu/ulan/500016000##quaPerson,"Trumbull, John",person
http://vocab.getty.edu/ulan/500029828##quaPerson,"Procktor, Patrick",person
http://vocab.getty.edu/ulan/500121036##quaPerson,"Wilkie, David",person
http://vocab.getty.edu/ulan/500023492##quaPerson,"Malbone, Edward Greene",person
http://vocab.getty.edu/ulan/500222534##quaPerson,"Mayne, Roger",person
http://vocab.getty.edu/ulan/500104867##quaPerson,"Brock, Thomas",person
http://vocab.getty.edu/ulan/500008066##quaPerson,"Guthrie, James",person
http://vocab.getty.edu/ulan/500014585##quaPerson,"Coypel, Antoine",person
http://vocab.getty.edu/ulan/500020707##quaPerson,"Pennell, Joseph",person
http://vocab.getty.edu/ulan/500001061##quaPerson,"Harlow, George Henry",person
http://vocab.getty.edu/ulan/500019583##quaPerson,"Brockhurst, Gerald L.",person
http://vocab.getty.edu/ulan/500002985##quaPerson,"Beato, Felice",person
http://vocab.getty.edu/ulan/500020360##quaPerson,"Tassie, James",person
http://vocab.getty.edu/ulan/500121839##quaPerson,"Alken, Henry",person
http://vocab.getty.edu/ulan/500016068##quaPerson,"Wandelaar, Jan",person
http://vocab.getty.edu/ulan/500031458##quaPerson,"Fletcher, Hanslip",person
http://vocab.getty.edu/ulan/500094247##quaPerson,"Doig, Peter",person
http://vocab.getty.edu/ulan/500073883##quaPerson,"Smith, Henry Holmes",person
http://vocab.getty.edu/ulan/500016215##quaPerson,"Le Brun, Charles",person
http://vocab.getty.edu/ulan/500115200##quaPerson,"Gainsborough, Thomas",person
http://vocab.getty.edu/ulan/500030664##quaPerson,"Le Clerc, Jacques Sébastien",person
http://vocab.getty.edu/ulan/500026988##quaPerson,"Watts, George Frederick",person
http://vocab.getty.edu/ulan/500016777##quaPerson,"Ducros, Louis",person
http://vocab.getty.edu/ulan/500027650##quaPerson,"Doughty, William",person
http://vocab.getty.edu/ulan/500004894##quaPerson,"Whitcombe, Thomas",person
http://vocab.getty.edu/ulan/500012786##quaPerson,"Ward, William",person
http://vocab.getty.edu/ulan/500032298##quaPerson,"Creswick, Thomas",person
http://vocab.getty.edu/ulan/500002835##quaPerson,"Knight, Charles",person
http://vocab.getty.edu/ulan/500001830##quaPerson,"Sartain, John",person
http://vocab.getty.edu/ulan/500001070##quaPerson,"Gessner, Johann Conrad",person
http://vocab.getty.edu/ulan/500032820##quaPerson,"Paxton, Joseph",person
http://vocab.getty.edu/ulan/500031844##quaPerson,"Brabazon, Hercules Brabazon",person
http://vocab.getty.edu/ulan/500212101##quaType,Hôtel de Sully,type
http://vocab.getty.edu/ulan/500026048##quaPerson,"Müntz, Johann Heinrich",person
http://vocab.getty.edu/ulan/500087168##quaPerson,"McWilliam, Frederick Edward",person
http://vocab.getty.edu/ulan/500031515##quaPerson,"Dahl, Michael",person
http://vocab.getty.edu/ulan/500008920##quaPerson,"Heath, Charles, the elder",person
http://vocab.getty.edu/ulan/500037020##quaPerson,"Davidson, Bruce",person
http://vocab.getty.edu/ulan/500011216##quaPerson,"Worsdale, James",person
http://vocab.getty.edu/ulan/500021646##quaPerson,"Armytage, James Charles",person
http://vocab.getty.edu/ulan/500014487##quaPerson,"Lover, Samuel",person
http://vocab.getty.edu/ulan/500009669##quaPerson,"Linnell, John, the elder",person
http://vocab.getty.edu/ulan/500005433##quaPerson,"Valentine, James",person
http://vocab.getty.edu/ulan/500085899##quaPerson,"Woolner, Thomas",person
http://vocab.getty.edu/ulan/500027177##quaPerson,"Lindsay, Lionel",person
http://vocab.getty.edu/ulan/500236304##quaPerson,"Louis Philippe, King of the French",person
http://vocab.getty.edu/ulan/500124952##quaPerson,"Buckland Wright, John",person
http://vocab.getty.edu/ulan/500115443##quaPerson,"Elsheimer, Adam",person
http://vocab.getty.edu/ulan/500013515##quaPerson,"Legros, Alphonse",person
http://vocab.getty.edu/ulan/500008827##quaPerson,"Schenck, Pieter",person
http://vocab.getty.edu/ulan/500117548##quaPerson,"Condé, Jean",person
http://vocab.getty.edu/ulan/500026989##quaPerson,"West, Benjamin",person
